Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+08:00,4.6591460168113334,4.728375460500768,4.6591460168113334,4.707606792449951,239292513,0.0,0.0
2020-01-03 00:00:00+08:00,4.7283756666332195,4.742221555974715,4.652223110198975,4.652223110198975,277420033,0.0,0.0
2020-01-06 00:00:00+08:00,4.638377184675655,4.645300294348419,4.555301849274715,4.603762626647949,260518248,0.0,0.0
2020-01-07 00:00:00+08:00,4.5968399330336,4.6383776044936305,4.569148152060246,4.576071262359619,204806676,0.0,0.0
2020-01-08 00:00:00+08:00,4.527610332500407,4.562225222640867,4.486072662399089,4.54145622253418,267421237,0.0,0.0
2020-01-09 00:00:00+08:00,4.6037621824759,4.645299846168807,4.569147297675808,4.617608070373535,215859440,0.0,0.0
2020-01-10 00:00:00+08:00,4.659146219925743,4.672992109267239,4.624531331515984,4.652223110198975,223748680,0.0,0.0
2020-01-13 00:00:00+08:00,4.6660687961242635,4.728375460500768,4.6660687961242635,4.707606792449951,481124394,0.0,0.0
2020-01-14 00:00:00+08:00,4.735298898157015,4.735298898157015,4.659146339764043,4.67299222946167,251178559,0.0,0.0
2020-01-15 00:00:00+08:00,4.666069088645854,4.693761197969707,4.638377309434048,4.659146308898926,156885440,0.0,0.0
2020-01-16 00:00:00+08:00,4.631453990936279,4.672991654922146,4.6176081029409906,4.631453990936279,270617598,0.0,0.0
2020-01-17 00:00:00+08:00,4.638377370707557,4.686838150024414,4.61760870108037,4.686838150024414,218738775,0.0,0.0
2020-01-20 00:00:00+08:00,4.6591461835819095,4.686837962048889,4.603762626647949,4.603762626647949,236940433,0.0,0.0
2020-01-21 00:00:00+08:00,4.562224547256944,4.596839102161067,4.451457113272527,4.458380222320557,423025861,0.0,0.0
2020-01-22 00:00:00+08:00,4.465303186917487,4.534532959828226,4.444534519133884,4.50684118270874,200650403,0.0,0.0
2020-01-23 00:00:00+08:00,4.4583806101079615,4.47222649929632,4.4168429425428855,4.451457500457764,210787793,0.0,0.0
2020-01-24 00:00:00+08:00,4.4583806101079615,4.465303389646122,4.4168429425428855,4.451457500457764,69900162,0.0,0.0
2020-01-29 00:00:00+08:00,4.285306930541992,4.3199214892674025,4.2645379312171094,4.285306930541992,290599534,0.0,0.0
2020-01-30 00:00:00+08:00,4.250692152734132,4.264538042608365,4.139925033740269,4.153770923614502,341264626,0.0,0.0
2020-01-31 00:00:00+08:00,4.181462551008958,4.209154329748458,4.1191558837890625,4.1191558837890625,296736460,0.0,0.0
2020-02-03 00:00:00+08:00,4.084541093216878,4.20915409046045,4.084541093216878,4.160693645477295,432238892,0.0,0.0
2020-02-04 00:00:00+08:00,4.126078796771399,4.25069179515678,4.126078796771399,4.20915412902832,558324771,0.0,0.0
2020-02-05 00:00:00+08:00,4.174539286019749,4.2783832791632435,4.160693398259817,4.257614612579346,490712737,0.0,0.0
2020-02-06 00:00:00+08:00,4.292229893295557,4.396074234124591,4.285307113300053,4.368382453918457,335099314,0.0,0.0
2020-02-07 00:00:00+08:00,4.368382066288012,4.40991973291135,4.326844399664675,4.37530517578125,311101756,0.0,0.0
2020-02-10 00:00:00+08:00,4.3129984479182255,4.402996889346201,4.2922294498532985,4.347613334655762,401675657,0.0,0.0
2020-02-11 00:00:00+08:00,4.402997053354527,4.492995168022839,4.368382165327612,4.451457500457764,423473343,0.0,0.0
2020-02-12 00:00:00+08:00,4.48607257109398,4.53453335028189,4.43761179190607,4.499918460845947,387813044,0.0,0.0
2020-02-13 00:00:00+08:00,4.486071998288659,4.486071998288659,4.444534334336506,4.458380222320557,345744450,0.0,0.0
2020-02-14 00:00:00+08:00,4.465303186917487,4.520687071268483,4.465303186917487,4.50684118270874,327153275,0.0,0.0
2020-02-17 00:00:00+08:00,4.472225800201201,4.555301122345078,4.472225800201201,4.527609348297119,363136907,0.0,0.0
2020-02-18 00:00:00+08:00,4.499918340712764,4.541456008859744,4.479149341583252,4.479149341583252,332570849,0.0,0.0
2020-02-19 00:00:00+08:00,4.4860722481350805,4.562224801344591,4.472226359379899,4.5345330238342285,328128635,0.0,0.0
2020-02-20 00:00:00+08:00,4.513764025645443,4.562224801344591,4.472226359379899,4.5345330238342285,358043950,0.0,0.0
