Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+08:00,8.24290564284433,8.296085679249776,8.109955551830712,8.278358459472656,50578625,0.0,0.0
2020-01-03 00:00:00+08:00,8.384719473258693,8.420173105328761,8.154272893460874,8.198589324951172,49172085,0.0,0.0
2020-01-06 00:00:00+08:00,8.154272608072194,8.154272608072194,7.764285914802658,7.826328754425049,88307439,0.0,0.0
2020-01-07 00:00:00+08:00,7.844056797027588,8.092229804432717,7.826329574025003,7.977006912231445,51837292,0.0,0.0
2020-01-08 00:00:00+08:00,7.719971172894908,8.003598688432835,7.666791115164457,7.923828601837158,44206158,0.0,0.0
2020-01-09 00:00:00+08:00,7.977006146838693,8.074502618145711,7.879508864068646,8.04791259765625,60847524,0.0,0.0
2020-01-10 00:00:00+08:00,8.047911607439596,8.09222803231499,7.932687929008062,7.968141555786133,36169572,0.0,0.0
2020-01-13 00:00:00+08:00,8.065639781391946,8.065639781391946,7.844056797027588,7.977006912231445,47683374,0.0,0.0
2020-01-14 00:00:00+08:00,8.039049894722297,8.039049894722297,7.799739683295795,7.870646953582764,47281512,0.0,0.0
2020-01-15 00:00:00+08:00,7.835191557473102,7.879507982844964,7.666787842719332,7.799737930297852,51466627,0.0,0.0
2020-01-16 00:00:00+08:00,7.790876750946045,7.994733323770925,7.764286727905273,7.977006912231445,67747968,0.0,0.0
2020-01-17 00:00:00+08:00,8.047911338277249,8.579711664847615,7.923824865898463,8.38471794128418,170230721,0.0,0.0
2020-01-20 00:00:00+08:00,8.50880639001829,8.650619288876586,8.358129069219707,8.499942779541016,116551601,0.0,0.0
2020-01-21 00:00:00+08:00,8.41130908089772,8.632892850380992,8.36699265158627,8.420172691345215,95532754,0.0,0.0
2020-01-22 00:00:00+08:00,8.420172455563394,8.650619017578181,8.420172455563394,8.632892608642578,82455813,0.0,0.0
2020-01-23 00:00:00+08:00,8.7037981372264,8.721525355754013,8.269495078169202,8.38471794128418,100033870,0.0,0.0
2020-01-24 00:00:00+08:00,8.375856535220436,8.402446555967169,8.198589189266869,8.287222862243652,18240493,0.0,0.0
2020-01-29 00:00:00+08:00,8.065637639959762,8.322675002085697,8.02132121714555,8.189724922180176,50440696,0.0,0.0
2020-01-30 00:00:00+08:00,8.04791219570162,8.13654586339401,7.808602023248855,7.844055652618408,79250868,0.0,0.0
2020-01-31 00:00:00+08:00,7.932690752192168,8.039050858916204,7.631337657449546,7.66679048538208,69256005,0.0,0.0
2020-02-03 00:00:00+08:00,7.666788663272337,8.021322538580714,7.551565782680958,7.950416088104248,90390994,0.0,0.0
2020-02-04 00:00:00+08:00,8.242905411645369,8.242905411645369,7.932688000339339,8.127681732177734,63355837,0.0,0.0
2020-02-05 00:00:00+08:00,8.641757624704294,9.08492441189373,8.296087319716122,8.491080284118652,215101374,0.0,0.0
2020-02-06 00:00:00+08:00,8.641755557785524,8.686071982466014,8.464488236137719,8.5797119140625,81420311,0.0,0.0
2020-02-07 00:00:00+08:00,8.632893236094358,8.721526910140376,8.491079519913336,8.606303215026855,68338844,0.0,0.0
2020-02-10 00:00:00+08:00,8.579713143185982,8.624029574215212,8.331539344203609,8.446763038635254,64197131,0.0,0.0
2020-02-11 00:00:00+08:00,8.544259348095492,8.553122958717058,8.33153918488211,8.455626487731934,61713559,0.0,0.0
2020-02-12 00:00:00+08:00,8.45562586291083,8.553122326691538,8.349265789163525,8.482215881347656,33212077,0.0,0.0
2020-02-13 00:00:00+08:00,8.544259961224775,8.56198718374,8.198589671198006,8.304949760437012,49463731,0.0,0.0
2020-02-14 00:00:00+08:00,8.30494884240433,8.499942588275509,8.260632413941195,8.429036140441895,48191877,0.0,0.0
2020-02-17 00:00:00+08:00,8.446761828558108,8.686071982466014,8.39358179435635,8.5797119140625,48165792,0.0,0.0
2020-02-18 00:00:00+08:00,8.57084953239492,8.579713143185982,8.384719386023901,8.446763038635254,33370823,0.0,0.0
2020-02-19 00:00:00+08:00,8.553122958717058,8.553122958717058,8.402446446928588,8.455626487731934,30861884,0.0,0.0
2020-02-20 00:00:00+08:00,8.517669677734375,8.62402976371202,8.402446792233965,8.517669677734375,29761232,0.0,0.0
2020-02-21 00:00:00+08:00,8.508806198553332,8.508806198553332,8.296086043589499,8.429036140441895,32201637,0.0,0.0
2020-02-24 00:00:00+08:00,8.402445050029012,8.41130784771412,8.109954874236863,8.189724922180176,45163870,0.0,0.0
2020-02-25 00:00:00+08:00,8.10995584898823,8.296085983227304,8.039048590207543,8.269495964050293,29605282,0.0,0.0
