Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+08:00,44.809355315829784,44.94597233400931,44.46782058749052,44.638587951660156,10028671,0.0,0.0
2020-01-03 00:00:00+08:00,44.67274693831285,44.911820224221266,43.95552186918083,43.98967742919922,15387727,0.0,0.0
2020-01-06 00:00:00+08:00,44.16044349847851,44.26290496409208,43.374912543983314,43.88721466064453,12188115,0.0,0.0
2020-01-07 00:00:00+08:00,43.716444580131274,43.887211941772414,43.443215759224195,43.579830169677734,10596089,0.0,0.0
2020-01-08 00:00:00+08:00,43.03337516655321,43.81890607298584,42.760146345436695,43.613983154296875,14344232,0.0,0.0
2020-01-09 00:00:00+08:00,43.989667535967776,44.43366365931872,43.68228580485581,44.29704666137695,15189634,0.0,0.0
2020-01-10 00:00:00+08:00,44.297050205505144,44.297050205505144,43.7505978042342,43.85305404663086,12758456,0.0,0.0
2020-01-13 00:00:00+08:00,43.68228975999653,44.91181419006688,43.68228975999653,44.6727409362793,21558051,0.0,0.0
2020-01-14 00:00:00+08:00,44.638584482944914,45.21919243372328,44.638584482944914,45.15088653564453,17786085,0.0,0.0
2020-01-15 00:00:00+08:00,45.56073078599816,45.59488634347718,44.741049520565625,44.94597244262695,15273415,0.0,0.0
2020-01-16 00:00:00+08:00,44.570282285863705,45.355813207512696,44.570282285863705,45.082584381103516,15137134,0.0,0.0
2020-01-17 00:00:00+08:00,45.4241230748167,45.4241230748167,44.67274764518381,45.219200134277344,11037957,0.0,0.0
2020-01-20 00:00:00+08:00,47.814858103822665,47.814858103822665,46.38041340298918,46.89271545410156,35201155,0.0,0.0
2020-01-21 00:00:00+08:00,46.44871986844849,46.75609901830964,45.663189004862645,45.73149490356445,25772332,0.0,0.0
2020-01-22 00:00:00+08:00,46.448723379157705,47.609939379074085,46.107188648428604,47.40502166748047,25270491,0.0,0.0
2020-01-23 00:00:00+08:00,46.721951663044706,47.02933083256614,46.346261379046204,46.44872283935547,19678146,0.0,0.0
2020-01-24 00:00:00+08:00,47.23425071209369,47.678246870577034,46.72194865493737,47.60993576049805,23194264,0.0,0.0
2020-01-29 00:00:00+08:00,46.31210834261857,46.756099292486894,46.03887953480311,46.17549133300781,26651279,0.0,0.0
2020-01-30 00:00:00+08:00,45.492424456856526,45.765653279913394,43.98967374715325,44.126285552978516,32063809,0.0,0.0
2020-01-31 00:00:00+08:00,45.082581069451024,45.15088696818414,43.85305404663086,43.85305404663086,30315460,0.0,0.0
2020-02-03 00:00:00+08:00,43.3066039544738,44.26290222194543,43.3066039544738,43.579830169677734,25671704,0.0,0.0
2020-02-04 00:00:00+08:00,43.78475048250647,44.0921348603043,43.13583659283267,43.579830169677734,25161972,0.0,0.0
2020-02-05 00:00:00+08:00,43.716444512953295,43.88721187433202,43.16998947768201,43.51152420043945,26414489,0.0,0.0
2020-02-06 00:00:00+08:00,44.12628529462666,45.93642037394826,44.05797939211395,45.86811447143555,32835457,0.0,0.0
2020-02-07 00:00:00+08:00,45.663192852820316,46.03888314444806,45.45827513944683,45.970577239990234,18216352,0.0,0.0
2020-02-10 00:00:00+08:00,44.91181737888236,45.833960115483066,44.91181737888236,45.66319274902344,14036378,0.0,0.0
2020-02-11 00:00:00+08:00,46.0388880622524,46.073038412425966,45.253357048561995,45.38996887207031,12233797,0.0,0.0
2020-02-12 00:00:00+08:00,45.76565920382873,45.76565920382873,45.08258966347308,45.38996887207031,16228472,0.0,0.0
