Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-08 00:00:00+08:00,36.940905986672995,36.98731345278016,29.051516365923067,30.722209930419922,224974561,0.0,0.0
2020-09-09 00:00:00+08:00,28.819476187728853,32.30008933940294,28.773068720505755,30.81502914428711,46124449,0.0,0.0
2020-09-10 00:00:00+08:00,32.48572304448957,34.15641666435933,31.65037446422328,33.32107162475586,52844199,0.0,0.0
2020-09-11 00:00:00+08:00,33.413888985770086,33.97078571926769,32.3000919781118,32.48572540283203,18470887,0.0,0.0
2020-09-14 00:00:00+08:00,32.90340061100823,33.785156746721455,32.76417465354602,33.55311584472656,12279423,0.0,0.0
2020-09-15 00:00:00+08:00,33.69233512182832,33.69233512182832,32.53213071997016,32.7641716003418,8643560,0.0,0.0
2020-09-16 00:00:00+08:00,32.903395808284166,32.99621073926917,31.650372996010553,31.882413864135742,11973937,0.0,0.0
2020-09-17 00:00:00+08:00,31.836011119290234,33.04262310432523,31.743196174542614,32.346500396728516,7253243,0.0,0.0
2020-09-18 00:00:00+08:00,32.53212769126961,33.59951705787163,31.78959765134158,33.18184280395508,13525600,0.0,0.0
2020-09-21 00:00:00+08:00,33.41388702392578,34.01719473367848,32.57853843206249,33.41388702392578,13628024,0.0,0.0
2020-09-22 00:00:00+08:00,33.41388726478416,35.31662180367401,32.85699055996958,34.063602447509766,50526800,0.0,0.0
2020-09-23 00:00:00+08:00,34.3884577891737,36.84809253925427,34.342050321196545,36.47682571411133,42125310,0.0,0.0
2020-09-24 00:00:00+08:00,36.10556267267384,36.61605190518458,34.57409143447876,35.27021408081055,30627060,0.0,0.0
2020-09-25 00:00:00+08:00,36.012749474679765,36.012749474679765,32.068053900531496,32.62495422363281,28032772,0.0,0.0
2020-09-28 00:00:00+08:00,32.81057554570382,33.553109115704096,31.743189734987748,33.089027404785156,12048156,0.0,0.0
2020-09-29 00:00:00+08:00,33.22825556104986,33.599522410490316,32.06805108237729,32.48572540283203,9606440,0.0,0.0
2020-09-30 00:00:00+08:00,32.67135882755226,32.81058124059512,32.021643611363004,32.48572540283203,9323517,0.0,0.0
2020-10-05 00:00:00+08:00,32.48572488787897,33.785155299659344,32.48572488787897,33.04262161254883,6693178,0.0,0.0
2020-10-06 00:00:00+08:00,33.321071396710096,34.8525390625,33.228252921391956,34.8525390625,9583598,0.0,0.0
2020-10-07 00:00:00+08:00,34.43486620285263,34.75972556894019,33.970784429010074,34.15641784667969,4033400,0.0,0.0
2020-10-08 00:00:00+08:00,34.249237060546875,34.29564453079406,33.367480963198346,34.249237060546875,5783107,0.0,0.0
2020-10-09 00:00:00+08:00,34.52768734428868,34.62050228994854,33.69233867069704,33.970787048339844,9447916,0.0,0.0
2020-10-12 00:00:00+08:00,34.15641551641207,35.78070161404666,34.06360058424089,34.991764068603516,17185716,0.0,0.0
2020-10-14 00:00:00+08:00,35.03817107132679,35.409437876427106,34.156415064710544,35.22380447387695,7645800,0.0,0.0
2020-10-15 00:00:00+08:00,34.759719466444366,34.991760312628024,33.69233015773461,33.78514862060547,5572194,0.0,0.0
2020-10-16 00:00:00+08:00,34.156419035585714,35.038175144711055,33.877970669720625,34.3420524597168,4944300,0.0,0.0
2020-10-19 00:00:00+08:00,34.4348632886103,34.94535602916418,33.413884888827845,33.69233322143555,5543775,0.0,0.0
2020-10-20 00:00:00+08:00,33.460294492215326,33.87796878814697,32.81057931417308,33.41388702392578,7445300,0.0,0.0
2020-10-21 00:00:00+08:00,33.59952185509727,34.34205200104123,33.645929325344454,34.249237060546875,5213046,0.0,0.0
2020-10-22 00:00:00+08:00,34.11001300749286,34.11001300749286,33.69233867069704,33.970787048339844,1922835,0.0,0.0
2020-10-23 00:00:00+08:00,33.92437578547011,34.01719426142349,33.042619737558546,33.32107162475586,3435953,0.0,0.0
2020-10-27 00:00:00+08:00,33.321074252298125,33.692337563399235,32.949807400533906,33.135440826416016,4785585,0.0,0.0
2020-10-28 00:00:00+08:00,32.949806213378906,34.01719571824651,32.3000910165318,32.949806213378906,8688556,0.0,0.0
2020-10-29 00:00:00+08:00,32.624950385286844,33.274662041470975,32.53213190535841,32.949806213378906,4690741,0.0,0.0
2020-10-30 00:00:00+08:00,32.949806213378906,33.83156229905263,32.67135785491957,32.949806213378906,6537885,0.0,0.0
2020-11-02 00:00:00+08:00,33.367478616332335,34.481275527242076,33.228252674720075,33.877967834472656,7136527,0.0,0.0
2020-11-03 00:00:00+08:00,34.295645276114705,34.481278701800676,33.32107421709222,33.460296630859375,3739667,0.0,0.0
2020-11-04 00:00:00+08:00,33.32107164916699,35.502254496058384,33.08903077010778,35.177398681640625,14077311,0.0,0.0
2020-11-05 00:00:00+08:00,35.27021361699918,35.919928786497515,34.57409097982156,35.177398681640625,9091645,0.0,0.0
2020-11-06 00:00:00+08:00,35.27021456080557,35.27021456080557,34.342051019731734,35.03817367553711,4433289,0.0,0.0
2020-11-09 00:00:00+08:00,35.270213855156484,37.59062266141678,35.13098791051573,36.15196990966797,24530100,0.0,0.0
2020-11-10 00:00:00+08:00,36.43041657465184,37.26576512256498,35.87351990315153,36.523231506347656,8746424,0.0,0.0
2020-11-11 00:00:00+08:00,36.01274619557041,36.01274619557041,34.3420524597168,34.3420524597168,8899900,0.0,0.0
2020-11-12 00:00:00+08:00,34.80613759700084,35.177404480967546,34.34205576237416,34.5740966796875,4487180,0.0,0.0
2020-11-13 00:00:00+08:00,34.620504155017485,34.71332264634087,33.92438140307747,34.5740966796875,2987300,0.0,0.0
2020-11-16 00:00:00+08:00,34.66690227087133,38.89004865832687,34.66690227087133,38.240333557128906,20785619,0.0,0.0
2020-11-17 00:00:00+08:00,38.47238008667354,41.48891164228893,38.24033919778005,41.02482986450195,23109771,0.0,0.0
2020-11-18 00:00:00+08:00,41.30327871271373,43.06679090547682,39.95744083304326,40.792789459228516,16361994,0.0,0.0
2020-11-19 00:00:00+08:00,40.97842119699635,42.13862560754933,39.30772401326976,40.839195251464844,10277637,0.0,0.0
2020-11-20 00:00:00+08:00,40.83919827555432,42.37066962715286,40.83919827555432,41.95299530029297,8855834,0.0,0.0
2020-11-23 00:00:00+08:00,42.32425645827513,42.88115671260107,41.30327796967202,41.906585693359375,6510020,0.0,0.0
2020-11-24 00:00:00+08:00,42.23144004313516,42.69552180185093,41.024828178606725,41.39609146118164,5622397,0.0,0.0
2020-11-25 00:00:00+08:00,41.76735826115705,41.76735826115705,38.658011895758264,39.539764404296875,11546675,0.0,0.0
2020-11-26 00:00:00+08:00,39.72539548551582,40.23588468174093,39.02927288866451,40.050254821777344,3131638,0.0,0.0
2020-11-27 00:00:00+08:00,40.05025285245181,40.18947524057875,39.26131182374939,39.77180099487305,2637086,0.0,0.0
2020-11-30 00:00:00+08:00,39.77180481596288,40.00384569246363,38.7972338427923,39.44694900512695,2900407,0.0,0.0
2020-12-01 00:00:00+08:00,39.354129708634524,41.11763805016874,39.122088857854045,40.56074142456055,5718345,0.0,0.0
2020-12-02 00:00:00+08:00,40.839194754877035,40.839194754877035,38.98286772056444,39.214908599853516,5023200,0.0,0.0
2020-12-03 00:00:00+08:00,39.21490786885062,39.40054127695406,38.00829602717238,38.47237777709961,5550849,0.0,0.0
2020-12-04 00:00:00+08:00,38.379559556958405,39.6789898816277,38.379559556958405,39.44694900512695,4105785,0.0,0.0
2020-12-07 00:00:00+08:00,39.6789903480992,39.72539781581236,38.51878595195595,39.539764404296875,3689774,0.0,0.0
2020-12-08 00:00:00+08:00,39.35413478178407,40.839195001953605,38.98286795641026,40.18947982788086,5150757,0.0,0.0
2020-12-09 00:00:00+08:00,40.37511813654423,41.21046682460012,38.890057736292974,39.40054702758789,7800255,0.0,0.0
2020-12-10 00:00:00+08:00,39.30772185423351,39.446947792117825,38.51878431465623,38.936458587646484,4405051,0.0,0.0
2020-12-11 00:00:00+08:00,39.261320386925256,39.49336129174238,38.75083110446022,38.982872009277344,3706087,0.0,0.0
2020-12-14 00:00:00+08:00,38.98286468393536,39.6325798034668,38.51878296150756,39.6325798034668,3915168,0.0,0.0
2020-12-15 00:00:00+08:00,39.72539503153638,40.32870269151134,39.07567990710087,40.28229522705078,5423389,0.0,0.0
2020-12-16 00:00:00+08:00,40.51434034767374,43.06679010852994,39.77180667562157,42.231441497802734,14264024,0.0,0.0
2020-12-17 00:00:00+08:00,42.37066600858777,44.27340051215863,41.30327654673291,43.252418518066406,10916863,0.0,0.0
2020-12-18 00:00:00+08:00,43.2524178400397,44.87670397090951,43.159602905969386,44.366214752197266,9700498,0.0,0.0
2020-12-21 00:00:00+08:00,44.7374794199798,46.222539537717985,44.041356825915784,44.64466094970703,9001856,0.0,0.0
2020-12-22 00:00:00+08:00,45.01593061834935,45.480012377301406,42.695521823589075,43.252418518066406,7484656,0.0,0.0
2020-12-23 00:00:00+08:00,43.62368766628966,45.48001480102539,43.02037993123534,45.48001480102539,6965620,0.0,0.0
2020-12-24 00:00:00+08:00,46.408172607421875,46.408172607421875,46.408172607421875,46.408172607421875,0,0.0,0.0
2020-12-28 00:00:00+08:00,46.408177743262044,50.02801702350167,46.222544324156395,49.74956512451172,11640256,0.0,0.0
2020-12-29 00:00:00+08:00,50.58491180273905,51.04899356239721,47.61478783279428,48.496543884277344,10025509,0.0,0.0
2020-12-30 00:00:00+08:00,48.82139559337389,52.44123443050567,48.682173201584234,50.90976333618164,9240294,0.0,0.0
2020-12-31 00:00:00+08:00,51.00258255004883,51.00258255004883,51.00258255004883,51.00258255004883,0,0.0,0.0
2021-01-04 00:00:00+08:00,50.95617868285948,56.52515980489165,50.58491185845887,56.246707916259766,13188120,0.0,0.0
2021-01-05 00:00:00+08:00,56.89642134829826,60.887523655543404,56.61797300884632,59.91295623779297,19039796,0.0,0.0
2021-01-06 00:00:00+08:00,60.980342914023474,62.929492050435286,58.010222361638,60.330631256103516,15234619,0.0,0.0
2021-01-07 00:00:00+08:00,61.16596923660065,61.3515990833434,58.288660583477274,60.51625061035156,10552061,0.0,0.0
